review_id,user_name,rating,date,text
2bc561ca-c07c-468c-a708-2c00e634905f,B,5,2025-02-18 15:40:00,رائعين
f395231b-5929-4b23-936f-7164ff5378cc,Sari Ramadan,1,2025-02-13 16:16:43,"Horrible company. They keep messing up the delivery. I'm forced to speak to them everyday to try and sort out the delivery and to escalate either wrong deliver or the delivered food box is smashed. The app broker down for 2 days and they are not able to fix it. Delivery time the offer are ridiculous. Who delivers food and day before at night? The food is not fresh the next day for consumption. And if they will deliver it in the morning, its between 7 to 11 am and it's never before 9 am."
333f0fef-3b0d-4ebd-9223-63aae7a0cf4e,Kerolyte,1,2025-02-09 11:54:11,"Can't sign up as I can't receive an OTP. Also, notifications use the word 'fam'. Cheap attempt at trying to appeal to malnourished teenagers. One more thing, they sell your personal data to third parties DESPITE you paying them."
04136d05-7de5-41cf-b5b9-c6ae6952c999,Meshary,1,2025-02-03 21:18:03,سيء و غالي جدا حتى يوم جيت الغي الاشتراك يقول 15 يوم و تجيك فلوسك يعني ما ادري وش ذا التعقيد. اضافة بعد اسبوع من التجربة بباقة ثانية و رأيي نفسه: الاكل سيء وغالي جدا و خدمة سيئة لا انصح فيه
c438d0cf-f0c6-4597-8c47-ec648870d003,seada46,3,2025-02-01 22:38:30,"I'm not sure about the slogan of ""Make meal plans great again"". I'm sure there are many other carchy phrases you could use."
b1fcab08-fb7f-4611-a26a-81c6fd19f260,Irfan Kiyani,1,2025-02-01 22:19:32,"Food is great but service is extremely poor. App is pathetic, slow, unresponsive."
dc206ed8-4ae2-466a-85a3-a7f45433fc8d,Tom Lenz,1,2025-01-25 08:52:53,"At first they were great. But then I mistakenly hit the plan button to check what else the plan had to offer and immediately charged me 4500SAR . I contacted the customer service, told them what happened and that I did not.want this service. I have never experienced an instant payment like this before ..and for so much money! They gave me typical AI/chatgpt asisted replies which added to the frustration. They then said it would take 3-15 days which is completely unacceptable. Watch for AI repl"
297ad3fd-90bc-49a1-880c-bebd69efbdf8,Manuel,1,2025-01-17 12:52:56,No iraq number
819c8d64-7d14-4adf-9fed-3c26061a5c70,Mohammed,1,2025-01-16 15:08:07,"I can't log in and pop a message ""Something went wrong, please try again later"""
5feb933e-8cc7-45de-a492-2c2197c67668,Faris Gari,1,2024-11-26 17:54:22,You don't have the right to ask to turn off data control in order to sign in.
50ec78ed-ab44-48a6-91b3-705a80ed7391,Francium,1,2024-11-24 10:09:22,انا هنا اتكلم عن البرنامج فقط ماجريت الاكل، حاولت اكثر من مرة اغير الخطة من بناء عضل الى خسارة وزن لكن ما قدرت. او اختار خطة محسوبة السعرات خاصة في
cc27affa-f557-4d4e-90d5-a7a572489124,Tarek Jawad,5,2024-11-23 03:26:01,The quality of their food plus the delicious taste are just PERFECT! Highly recommended ♥️
b5970f5e-7264-48b5-948f-945142b61688,Hamad Bin,1,2024-11-17 22:39:13,Unable to install the app
c7f1a19e-e980-4de1-82fb-5eff4f385e33,Mrs. Wejdan Abo-Alhija,4,2024-11-09 01:46:18,I want to recommend having high sodium diet to your list.
a2661dc2-3c24-4398-b7ea-6f5c5004ba08,Wael Al-ibrahim,1,2024-11-01 00:07:08,مافي تغطية مدينة صفوى
251d8541-50ae-4e46-a4c1-cab047ad1b45,Motaz Alkendi,1,2024-10-18 18:11:10,You have to pay just in order to see the menu. Ridiculous tactic.
14cabcc5-2d54-448a-8e2e-c264f4801e13,Ibrahim Mohammad,3,2024-10-16 04:57:25,Shi be expensive 😭 tryna go on a diet not a in a debt bruh 🙏😭
3b4c01e5-9e7e-422d-8ccf-cda074e2ada3,English Literature,5,2024-10-12 17:23:20,Meal planners rarely deliver to uaq And honestly I love it. the nice cute phrases they have. I'm vegetarian but I love the food especially that I tried many companies before
b7e336af-aee7-41e2-a06c-ef8ecc832219,Abdullah Kaaki,5,2024-10-08 21:45:22,"Great, does the job .. alwayas on time .. clean .. worth every penny .. thanks"
1522126e-f454-480c-b258-1f473e6dc91e,Sha123srt Shamal,5,2024-10-01 20:12:27,Nice work 👏 calo
91a53335-4750-4e86-82d7-470016742ab5,Samih Baki (ssska),3,2024-09-17 13:14:58,Bad not a good app
528b4d5b-2328-46fe-bf72-b93098826bec,Noah,3,2024-09-12 22:08:20,"The company delivers your lunch to your house the night before. This was a great system until they started delivering my lunches at around 10 or 11 PM. As much as I understand the difficulty of delivering everyone's meal early, I need my sleep. I can't be staying up 2 hours past my bedtime just so I can make sure to pick up my meal and put it in the refrigerator. Overall, good service, but no guarantee that they'll deliver it as early as you need."
1f205f79-fce5-481d-9e08-53281ffd008b,Dr. Mohammed Al Manea,5,2024-09-02 11:12:41,"Calo has exceeded my expectations in every aspect. They do listen to their customers. They are flexible. I loved the food variety, snacks, and delivery. I always pick up my Calo early morning at my work. Using their App is fun and creates wonder experience. The support team is great. Always available at your disposal. Please keep it up."
19b1c4de-5d60-4326-8efa-ad506636e498,Knowledge,1,2024-08-29 21:27:06,اخيس تطبيق ممكن تحمله ع جوالك
3561b371-4098-4f38-bd2d-39ca63d5b300,Arnold Monteiro,1,2024-08-29 18:50:22,"I have been using the service for 2 months and it has been great until today. The food quality has been great, the delivery and packaging has been good. However, they use a 3rd party delivery service that has become completely unreliable. They delivered more than 2 hrs before time time slot. When I reached out to their customer support on app, no response other than the generic we will escalate the issue. They are delivering food not some packages."
057d113a-ace9-47d6-b67e-dc03c2821c76,Mohammad,1,2024-08-27 23:58:43,Baaad
db010c99-0a47-4220-9058-9eaae164db57,Mohammed Al Sagheer,3,2024-08-22 00:31:48,Excellent so far. I am open for change of food.
efb7e201-9b36-43a5-8dc8-78760eb4b70a,Margret L.,5,2024-08-14 12:07:13,Very good
2a5bbdfe-9c0f-44de-ba2b-7ac7767ce19c,Hamza Nouali,1,2024-08-11 16:58:39,تلاعب بالسعر كل شهر، رفعو علي السعر ب 100 ريال كل شهر، و آخر شهر رفعو السعر 200 ريال التغيير في السعر يختلف من شخص لآخر. صديقي اشتراكه الشهري 300 ريال أقل من اشتراكي
c623e430-dd82-4c5a-8fd9-325c3bdc834e,Mandy Binney,1,2024-08-04 09:46:55,"They are quick to make you Renew your subscription by an annoying message for more than 5 days everyday, but they cannot fix a simple IT problem of me not viewing the menu page, I am now on day 5 of the app not working properly and they keep telling me the Team will get back to me! I have now requested a refund let's see how long it takes them to do this. Honestly I am very disappointed in the situation."
8569ad13-87b1-4209-84b7-54a8040ab9bd,Moutaz Mohammed,1,2024-07-30 22:47:43,الاسعار غالية ولافيه تجربة
4ef606b7-5163-4028-b350-847361dc74e5,Elias,1,2024-07-23 00:57:55,"I got a trial week and it was totally horrible, i couldn't login to my account because their app isn't working properly, they kept sending me beef despite that i don't prefer beef, they said they will compensate me and they never did, If there is -5 stars definitely it will be them"
fa5cc43b-1798-478d-98b5-4b700ebed0d2,Mohammed Bader,2,2024-07-22 22:13:41,I need to change address
3249b422-e463-4973-b439-e98842384b5c,Zoro Zoro,1,2024-07-16 17:48:33,اقترحوا خدمة العملاء اني اوقف اشتراكي قبل رمضان فقلت تمام جيتهم الحين ابغا باقي الايام قالولي انتهت لان لي سنه ما طالبتهم فيها يعني كل فلوسي ذاك راحت فجأه بلا سبب
33969c2a-8b05-4f20-8798-8405e63f2b7b,MiSHARY,1,2024-07-04 15:58:46,"The food is always off, especially the rice the past week has been under cooked, and the chicken was too chewy. And the beef had a weird smell."
c7c7fa16-24aa-40dd-80e8-e2a10c1b4cbb,Riyadh Ajman,1,2024-07-04 13:02:49,Not good
00fb7f88-c6bb-4a40-b8bd-406150611190,jojosaa,1,2024-07-04 07:14:43,Bad app don't download it
dfb66b3a-6121-47e4-b8f5-dcfd5087c4bf,kld,1,2024-07-03 15:08:47,احط قسيمة الخصم ويطلع لي رسالة انه تم خصم 100 ريال. لكن يبقى المبلغ مثل ما هو وما يطبق الخصم !
63993c38-129e-4074-abbf-e2dadd2ec942,Luay Kashef,2,2024-06-04 23:45:30,Overpriced
6c2c6e0a-852b-42cb-afdb-46880b67721c,Md Shahin,3,2024-05-30 11:07:06,্ত(৪মমনবটক দ৫মদদদ
21e4325d-5d5a-4bed-ad96-f3d0984e0900,OSMAN SAN,1,2024-05-28 19:41:11,اسعار مبالغ فيها
c705bcb5-0e69-4b80-b206-27178d5b20da,Norah Saud,1,2024-05-19 14:02:01,I made a corporate request on their form and it's been 2 weeks they did not get back to me at all. unprofessional
9435ec0d-6c77-4440-9a55-be69fb559f61,Asma K,1,2024-05-17 22:55:43,التطبيق سيء ومستفز يعلق بشكل يقهر اقعد ساعه اختار الوجبات
808deecf-7226-4750-aa06-4f33e582c7a9,Shaheen Al-Zuraiqi,5,2024-05-11 17:24:56,"To be fair I was skeptical, I've tried every premium and standard service in Kuwait (including the randos on Instagram) and I've never come across such a delicious, timely, consistent and well-coordinated system. To top it off, the customer service is prompt and super effective. The agents take their jobs seriously and give you a personal feel to their approach to any and all issues. The application is definitely well-maintained and updated frequently. Worth the subscription! No doubt!"
f552b6fd-097e-4b7e-8263-8d924983c2c9,Fakhry Ezzi,2,2024-05-01 14:04:45,The app is bugged and always has issue when trying to open. So many crashes as well.
d2043b2f-2d89-41da-a862-5d11d7def838,Motaz Asiry,1,2024-04-29 17:25:01,"Mandatory sign-up, can't view the meal options, bundles and pricing before signing up."
9eba842e-051f-44fa-bad6-5b3f5f6123e2,Jareer Abu Hmeidan,1,2024-04-20 23:47:03,"Their advertisement is full of lies. I subscribed to them because they claimed that they will deliver at the appropriate time for you. After I subscribed I asked they deliver at 9pm. They never did that, they leave the food at the doorstep 3 or 4 hours earlier and the food either get spoiled in the hot weather or it gets stolen from the doorstep. I complained for whole 2 months, and the issue still not fixed. Their customer service is completely useless.. they never fix anything. Just empty prom"
3dcf97fb-309e-4b21-84ac-ad064f34d9a8,Sami Khalil,2,2024-04-15 04:16:42,Helpfull but the app is very laggy and signs u out randomly overall very bad
064709a4-a6c8-4068-9939-b0f9a1797cbc,Mahmoud Osama,5,2024-03-29 00:17:42,high quality and good taste
d668704c-8f42-4c39-bc64-6df983c342fb,Murugan R,5,2024-03-09 16:29:53,M H M H L U
56507365-7168-4a07-a341-8e67f51a95d3,meltemax,5,2024-03-06 19:07:59,"the food options & quality are great , customers service quality is good. Honestly i like it and I don't mind to keep subscribing for months."
b67af17c-4f4b-4ac7-8d4c-0dac24c3e22d,Faisal Nahari,4,2024-02-22 16:35:58,bugs out sometimes
84fe7b53-967a-4fed-8bca-2a111a9a5001,RASHID NADEEM,5,2024-02-20 17:20:04,Ahad Bhatti
42d95e49-a7b2-4fd4-a3b5-976ee0ee8e27,Ibraheem,1,2024-02-19 14:29:48,2300sar for monthly payments .. I'm better off eating fast food 😂
ed2d29a2-146c-4294-a591-b9a69e4ed15d,Jasmine,1,2024-02-04 21:57:16,تجربة سيئة جدا طعام غير نظيف واللحم والدجاج من أسوأ ما يكون
47b89a6c-88a8-4727-99f6-7bf04428cb42,Abdulrahman Z,1,2024-01-19 14:19:03,Too many bugs with the app. Cant create an account. Otp issues + restarts your registration everytime. Although i got referred to this plan as food tastes good. But i can't access the service. Tried from the website but no use
ac33e753-b3fa-405c-b5c5-1c951520a8f3,K C,1,2024-01-17 23:16:51,No vegan option
56d55a9d-3fdf-4ff2-a79f-1e258dbd737e,Anon Bin Anon,2,2024-01-11 10:25:01,"Slow to load and feels clunky, moving between pages takes a while even with a fast smartphone, sometimes starting up the app takes 5 - 8 seconds. It does work though and looks nice once everything is loaded. Calo should improve their app, as a leading company this app isn't acceptable, it looks good but functions horribly in terms of speed and efficiency."
6f777175-217d-4971-a9a9-55fc4abdd77c,Mohamed Al-Ikhwan,5,2024-01-08 14:15:01,"Whoever is working on this app, good job I see your efforts and the constent improvement. Well done"
d7261722-3402-4336-a313-4d8aab94612a,IDNAe ale,5,2023-12-27 17:24:09,🕺
f6e6a558-e75a-41b5-9466-655073591498,Maher A,4,2023-12-17 15:47:55,"great app, tasty meals, and wonderful customer care. Now, app is not that great, it keeps logging out everytime"
3ad47394-7aba-469e-a4ff-e90a41747f4d,chafik T,1,2023-12-13 15:18:36,"Poor service from customer care, not able to reply to a simple question on their macro counts, which looks completely wrong on their app. Looks like this company is overrated as many here"
4d015719-87ce-4bf3-a9a1-160b284f8b36,Yousef Abu-Ghazaleh,2,2023-12-06 21:42:58,"the food is OK but the app is awful, have to login every time with phone number and it hasn't worked to send a code in the last 2 months. any time I wanna use the app I have to message customer service and they send a temporary code. really bad experience."
39112661-9543-4462-93be-33789f258bbf,Jamal Khan,5,2023-12-04 23:52:25,حرفيا الأفضل بلا منازع
75a17105-56c2-4ac7-ab43-75ab1bdc3d83,XMURADX,4,2023-12-04 23:40:41,"good, but over priced"
11d07dc9-9304-4b86-8e6e-9ef51f92bd62,M J,5,2023-11-27 22:03:01,Great service
f03bf0c3-3db2-4c21-8270-60692cda13c5,Rashid Mufti,1,2023-11-20 00:03:03,"Whenever I open the app , it keeps asking for login credentials"
bcde1e69-3388-4da6-925b-5351816e930b,Walaa 95,5,2023-11-19 21:31:36,"I was a committed user and a customer, and I was baring the issue that the app keeps asking me to update in everytime i try to log in keep in mind I face this issue multiple times a day. And what brings me to rate it to 1 star? The app logged me out and won't sign me in again, no matter how much try .. I uninstalled the app immediately. Because they keep android users neglected. Update: Customer service is the best, thanks a lot , just within a night, they fixed everything"
5835a5a4-3c45-4205-ac46-1d10a975780e,Ashwin Manoj,3,2023-11-19 20:05:28,"Great app, helps categorise my meals and does its job but it crashes way too much and the login speeds are extremely slow. Please fix 🙏"
d46a516d-195a-4800-ac75-d7d80312427d,Sajid,5,2023-11-18 15:38:30,Good
9340dc20-d5a7-4c25-b493-9b6b9ad2386c,Mo Abualsaud,4,2023-11-12 09:48:51,Overall my experiance has been productive and I've lost a good amount of weighttl thanks to the service providing my meals and calculating my calorie in take for me. My one complaint at the moment is that the recent updates seem to have played havoc with the delivery addresses for the upcoming days. With the package for the day as of writing this getting sent to my home address rather than work for example....
1eda5a2f-700a-4d4a-a35e-139d7c2a0283,Danish Shamsi,1,2023-11-07 15:05:29,Went with another meal plan as they don't deliver to Emaar South. The margins alone should make delivery to anywhere in Dubai possible!
7565ff8e-00ea-4cbd-9e76-374ba72686b0,Mohammed Al Baloushi,5,2023-11-01 23:01:59,"I didnt regret it, big thnx"
d442529a-3d2b-4a93-8fdc-0db61bda703d,Rayan Mattar,5,2023-10-30 23:05:47,Thank you Calo
7177a35b-f284-4f18-9e5a-a2243527931e,Zozo Alnasser,5,2023-10-26 00:23:41,After last update I cant open the app its closed immediatly ...I tried many time but it doesnt response
be153840-0622-481d-af1b-37725b095898,Mohammad Kourani,1,2023-10-14 21:51:52,Application is mot signing in
430f335a-252e-4ebd-8b76-22a8ad68f411,Rami Shuraim,5,2023-10-07 23:41:32,تجربة مميزة، اختيار اغذية، خدمة عملاء سريعة ومميزة، اكل كمياته افضل من مطاعم الدايت الاخرى
7120abb5-c6b0-4c98-a917-ced1f110152f,Phillip Channell,1,2023-10-07 12:35:47,"I can never get my credit cards to work for renewing subscriptions and since after the first month I've subscribed I've had to pay in cash, which is a hassle because I have to speak to support desk everytime to resolve the issue. My bank doesn't even see an attempted transactions. Finally I decided to uninstall and reinstall the app to see if maybe there was something wrong. I'm logged out and my American number won't receive code verifications. Now I can't contact the help desk through the app"
fe213e86-e2f9-426c-b44e-5a92dd45086b,Nada Shaheen,5,2023-09-28 23:19:17,excellent choice 👌
e01cb9d5-5aff-454a-a4a5-abfe4e6d2d6d,saud faqihi,5,2023-09-27 15:31:56,"great app, helps me not even think about handling my macros as I can completely depend on it, plus their customer service is honestly the best I've ever dealt with. They help me every step of the way with my questions and provide answers and fixes almost immediately, Overall I'm really happy with Calo and i don't think I'll be going to anyone else any time soon."
83e4e2a5-e41a-4f14-88fd-d4d0afba0c09,Maia Mandraburca,1,2023-09-25 12:02:05,"The funny explanations for all the updates do not make up for the awful experience that using the app is.. it's all the same ""update available... go to playstore, but update happens? Doesn't happen? And that is EVERY.TIME.I.OPEN.THE.APP"". no, I don't have a problem with the updates. I have a problem with having to jump through the loops of accepting the update, go to playstore, for nothing to actually happen in order to do the same again and again and again every time I visit the app!!"
106c6408-30e2-46fd-bf98-08bf795e71ab,Abdulmohsen Almutaani,5,2023-09-17 21:10:09,Fantastic service is available by Calo.
0d53ff80-05bd-411f-a135-1e690823d5fe,Rona Marx,1,2023-09-17 12:34:00,"Love the service and the food, but HATE the app. I always swap out my meals a week ahead, but this week all my meals were somehow scrambled and it's not what I want to eat 😡"
7f13650d-fcc2-4172-b877-320bd1f0580d,Mohammad Beydoun,1,2023-09-15 02:22:55,Keeps asking for updates
467994fc-bd00-4e2f-9f85-d100b94c7c3d,Mohammed,1,2023-09-13 20:28:29,Worst app and service
6a61c1cb-342e-476a-90ce-acbfd2868fb2,Abdulrahman Alshammari,1,2023-09-09 00:40:55,They cheated me when I used the SABIC discount. They did not allow me to add my points with my discount on sharing the application with friends! Very bad experience. I have filed a business fraud report.
947d9110-a0b6-4912-9bb1-15f1fb22132b,malika magomedova,4,2023-09-08 22:57:35,"Everything was fine, but time, the application simply does not open and has been crashing for a week. I ask you to solve this problem, because now I am deprived of the opportunity to choose dishes!!! I am extremely outraged by this state of affairs, since I cannot even contact support service, because my application simply does not open!!"
b882a67b-e782-49a7-b8d9-1e22cb0ff2e6,Am_ Sab,1,2023-09-07 14:46:06,دخلت الموقع الالكتروني مافي اي معلومات لازم احمل التطبيق إجباري، حملت التطبيق لازم اسجل دخول إجباري، ليش كل هذا التعقيد واللف والدوران وتضييع الوقت، انا ابغا اشوف واخذ فكرة عن الخدمات المقدمة والاسعار ونوع الوجبات، اذا ناسبتني وقتها احمل التطبيق واشترك Uninstall !!
9c32b8d4-4cf2-469d-90d2-75b96b691d42,Fahad M,2,2023-09-06 19:12:29,The app looks very nice and functional but it shuts down continuously during the registration process (5 times so far) Please fix this issue
7981ee9a-914a-4676-9eee-74db177470b4,Ahmed Docrat,1,2023-09-04 17:16:29,"App keeps crashing, unable to login"
9a6e4536-24f7-46a1-ac48-282ea42f4e56,a a,4,2023-09-04 02:23:24,The app is not working Please fix the issue
912c9bd7-d78f-40b3-8c92-1283eca1c375,Nourhan Chamseldine,5,2023-09-01 13:37:48,"Very good application, the food is very clean and we'll presented. The team is very supportive and ready to help you anytime. I am happy using Calo :)"
160fd579-292d-4764-b418-b44f059ec210,hekmat k,3,2023-08-31 18:55:10,"Great App and team, but I can't open the App 🥺 I think there is a bug."
c11c5921-5dc7-4542-9913-a5851c7e2c97,Abdullah ALKHODAIDI (AFK),2,2023-08-30 14:13:45,Food is exquisite. But the app is kept crashing all the time
5ceb5b3c-c554-4392-a1b4-1cf8d27d0cc2,Waleed SA,2,2023-08-30 10:49:22,التطبيق فيه مشكلة مو راضي يفتح
69165eaf-5beb-4d4e-8c07-a2fa5ff2adb9,Mohammad Awwad,1,2023-08-21 14:43:43,"The worst healthy food experience No taste , chicken not cooked well and smell bad"
c48a083e-8357-488a-9231-2d6f1191307c,Mohamed Hazem,5,2023-08-21 09:43:07,سهل الاستخدام وعملي ومفيد بشكل أسطوري أي رياضة أقوم بها تحسب أي أكل اكله يحسب
0dd1c9f3-ddc1-4638-975a-166bb7bfe453,Sami Khalil,5,2023-08-21 01:27:12,"Very good food actually amazing helped me lose lots of weight, Thanks calo team"
ebb524ac-ff76-4664-b716-d9ffe74da42b,x XOvOX x,1,2023-08-09 19:54:41,Slapping things together and calling it food
89f096b8-c83a-423d-b58c-11fdad9d43b1,Ahmed Ibrahim,5,2023-08-07 22:28:21,"For over three months, Calo has been my go-to for delicious, well-organized meals. Kudos to their remarkable support team! A tweak to allow meal blocking in auto selection would be welcome. On balance, my Calo experience is simply stellar."
d16a0b99-d616-43a7-a486-4107b1c65484,Sami Almudaris,1,2023-08-05 23:56:00,Tins of errors and issues
26a54941-e180-4c4c-8c25-919c4830d53c,naim subha,5,2023-07-25 11:08:04,Delicious food and engh quantity
6df410b2-facd-402c-93d7-9b8e431dc85c,Tender,2,2023-07-25 01:51:20,"I have been a customer with calo with a subscription of a week once , and two consecutive months.. at first the meals are wonderful.. customer service are very supportive etc.. with the time .. I found a red flags that will definitely change my mind of calo, I found an insect on the cover of my sandwich.. and today I ve received a meal with a rotten tomatos, I gave so many chances for the quality to improve.. but it is getting worse.. a loyal consumer has signed out from this app"
4566034d-2893-4828-9c28-d894005a3d3c,Zainab Darwish,5,2023-07-23 20:09:21,Perfect
9a916124-c9f5-4f99-a52d-7f93a69501dd,Shoaib Deira,1,2023-07-22 15:29:06,Saudi number is there I can't register I can't in Riyadh
7476b0e2-9a6e-44d2-a887-1ae7c9b1f9be,Sarah Sharaf,5,2023-07-11 12:08:48,Can't login
ecadca47-b65c-4412-96a0-d155e9e512e3,Mohamed AlMahroos,1,2023-07-10 08:54:25,I signed up with Calo meal plan. The App is fine customer support is good. The food tastes good but I got food poisoning TWICE in the same month. For highly unreccomended. Only if you enjoy food poisoning then go ahead. They definitely have an issue with storage of the food.
d2c20d41-c8bc-4786-b960-74c17981df64,Amany Alghilan,5,2023-07-09 23:38:37,من افضل التطبيقات الخاصة بالانظمة الغذائية الاكل كل طبق يقول الزود عندي من اللذاذة شكرا كالو من القلب🤍🤍
309fc4dd-bd9c-4cef-b097-f0637de067ed,Basim Bakhurji,2,2023-07-08 19:48:17,التطبيق كل مره أفتحه يعطيني رسالة إني لازم أحدث وأنا محدث يوديني على قوقل بلاي وطبعا ما في تحديث ثم أرجع للتطبيق ويشتغل طبيعي
d32fc6b8-9a75-448b-8167-a43d8f0c4aef,Alia salem,1,2023-07-07 09:49:40,Un haigeen food there is incat in food and the same meal I'm getting it over and over Why and there is no action been taken Food smell off raw meat So many complaints but no action
6925dc27-5e90-473e-b36a-e91d4d73741b,Mustafa Bodrick,5,2023-07-03 13:24:51,Amazing
c939c78b-255a-4c6e-9a51-254c8afe3879,A 1989,1,2023-06-27 20:51:36,Not working well
bc094ba6-c742-409f-9bee-3c78c32ceca3,Ali BNAMROO,4,2023-06-12 16:18:02,Very good but expensive
8acc406b-db38-45ce-845e-dfcdc6921628,Abdullah Alhmily,5,2023-06-06 11:32:04,Best app I have ever used for meal membership. Easy. Smart. creative
8fdbef9c-e437-4ef8-8726-debc485d7fad,Ahmed mazen,5,2023-06-05 22:15:18,awesome app in terms of easiness and details
dc8e587b-955f-427c-beff-0f1114ff0aeb,Randa Darwich,5,2023-06-05 12:34:53,"Amazing food, very flexible app and the service via the app support team is just the cherry on top! I love it"
1f9e7d31-22be-483b-965c-dadafa40bba9,Farid Khalifeh,1,2023-06-04 10:43:12,Difficult to pin location. Impossible to enter birth date
afe934d8-5f42-4f51-b248-df06f32ceb3b,Sara Al-hamoud,4,2023-05-28 21:27:19,ممتازين 👍🏻 بس اتمنى لو يضيفون خاصيه التعديل على الوجبه، تعبت وانا اشيل الطماطم والزبيب من اكلي 😅
bb152479-ba02-423d-acc6-d8f0512a52c7,Casper Forever,4,2023-05-21 16:31:58,expensive compared to others but professional 👌
b6e7fd55-16bd-4bc3-8550-0ef332979e7e,Zara Bakri,5,2023-05-20 23:11:48,"An absolute win in the meal delivery service. You can adjust pretty much everything to your liking in the app (which is user-friendly and non-annoying) and the food is not only healthy and of quality ingredients, it also tastes great. And don't get me started on their customer service; it's the best I've ever seen. They're there for you any time, any day. Calo's app and team are amazing. Thank you!"
516610ef-bf55-41af-9a72-ed1b009dbc62,Aziz,1,2023-05-11 22:21:22,Bland and outright atrocious food quality. The calculated macros are not even being met by the default plan. All the breakfast options are terrible.
eaa3749f-b6bb-4dff-9a29-1c1823d08674,Sara Folad,5,2023-05-05 23:49:11,Heaven
48dd1009-28ed-4fd0-b111-726b8d338ae3,roya ghurab,5,2023-05-02 22:35:11,جودة التطبيق والخدمة رائع جدا
31c7c7c3-78a2-43bb-9d40-656d4c9e1cf7,Abdullah G,3,2023-04-25 16:14:58,لا يغطي منطقتي . التسجيل معقد ايميل وجوال وطلب. وانا لسه بشوف التطبيق ايش. وهو يجمع معلومات . تم الحذف بنجاح
a10b6ac0-ca37-49f8-8dc9-1292d9156562,Paulo Eduardo Padilha,5,2023-04-11 15:35:45,Calo proposal for a healthy food is very interesting nowadays. The food is delicious and the support of the team is very helpful.
102fae2e-8464-4114-8fd3-dd956411be43,kaoru D,5,2023-03-29 22:31:31,"clean,tasty, and perfect👍"
56443f18-2cdd-4666-8c59-0bf3ac8fdc63,Fahmi Haha,5,2023-03-27 22:03:29,Amazing food taste and portions
a5435ecb-e710-4ba4-bd14-9f265db3e0e8,Bassel Alhussein,5,2023-03-14 23:57:29,Great experience
9204eeec-b17a-447d-9d97-8825a7da7ad0,Saif Saif,5,2023-03-07 21:07:21,this application: 1. serving people they are busy in life where it's hard to manage time for cooking. 2. it's an available and suitable choice among the many fastfood restaurants.
32e3c558-2e61-4c68-85e1-c70d61671d1b,Leona White,1,2023-03-01 01:17:59,Getting stuck over and over. I tried like 6 times and I have to start over again from beginning. So hectic
ee9cb36d-cc52-4874-836c-97bdbfd14949,Maya Ayam,1,2023-02-11 00:52:13,"مقدر أشوف قائمة الوجبات بأية طريقة (من التطبيق ومن الموقع) إلا إذا سجلت!!! I cannot view menu unless I sign up, which really annoying and unnecessary."
988f97d8-d44f-4133-abd8-8e33c8d4f97a,Chezmeista,5,2023-02-09 09:30:25,"Very happy with this service, excellent food options, delivery & support."
b6793a47-8d68-42fa-bed7-1a5daa3d6247,Donatas Simkus,1,2023-02-07 16:51:40,"Kids size portitions. Many calls and many more messages to arrenge or fix some issues. Received first box 1 day too early. Sencond day 1 breakfast was missing. For the last 2 days I was giving food to colleagues because food gave me digesting issues and bloat me up. Food its a matter of taste but not for me who is lookimg simple, healthy and not synthetic. I asked to stop all marketing communciations because i was receiveing them every other day but still push was send."
2bff6c14-c936-4d8d-a810-fda21a104f76,Adéla Žídková,5,2023-01-29 15:47:26,"amazing customer service, tasty food. can just recommend to everybody"
b897f609-3ce7-4bae-aaf8-6f3c7d2c75be,Abdullah Al Khudairi,5,2023-01-29 15:41:49,It's a must try. The food is amazing
fd012d04-9a5a-4316-8167-f16f67811740,raghad zaitoun,5,2023-01-22 14:32:29,"Great food and brilliant services. The food is always delivered on time, and the app is really easy to use 👌"
2dd90020-ac75-47ba-8594-d3b984f59570,Moayad Abdo,5,2023-01-08 17:03:18,اكلهم لذيذ وخدمة متميزة
81c23884-7177-4f01-878b-bc30dab40298,Abulaziz Alrasheed,1,2022-12-26 23:01:56,very bad services
54a65d79-9e30-4b49-bf30-e836c18eaee1,Hammad Hmod,1,2022-12-23 20:06:51,"""We didn't deliver here yet""!! The location is in Riyadh one if the north districts !!!"
f3c6c099-95f8-41a5-a10d-c49fd480ad14,Fatma Alobaida,1,2022-12-16 00:44:36,it's difficult to add address 👎👎👎
31fe54ba-8c90-44eb-b3d8-857a5d82c008,Maha Alahmadi,1,2022-12-13 22:07:54,خلل في اجراءات تسليم الوجبات استمر وبدون حل .. مشكلة في التطبيق لم يتم حلها رغم تكرار التواصل و شرح المشكلة التواصل جدا سيء وتهميش واضح للمشكلات واهمال واضح للعميل المشترك .. كانت تجربة غير جيدة
e2f01cb0-03d9-4fcc-a4eb-85a13c1fb9af,Osamah Waqfi,2,2022-12-05 01:30:14,"The app is easy to use and nice to navigate through. However, it gets stuck on the welcome page and other pages alot. Happy to changey review once the bugs are fixed."
a3083f78-3d95-4f40-91d7-f064e046d491,Abdullah Alamodi,4,2022-11-24 23:25:02,I can't register via phone number.
bd55a311-0b2c-462b-b57d-2903dcf206cf,Balogun Adeyemi,5,2022-11-23 16:45:26,"Calo make me enjoyed My holiday in KSA,One of the best if not the best that do take their Customer priority serious. Their meal are delicious,Is been a wonderful experience. Love you guys from Nigeria ❤️"
